timestamp,delta,theta,alpha,beta,gamma,focus_score,state,transition
1771780471.678097,1198.4564427582673,723.4257180174917,794.9223467967727,2211.0380598450183,777.1147822307084,5.357802199534199,Neutral,False
1771780472.673922,1280.7148070537146,465.91302289717754,241.54593321671987,747.9842758403432,320.69530884993316,1.579194129986071,Neutral,False
1771780473.677239,4069.839475748661,1391.8882920630315,230.28336531485036,1661.4539622344457,838.1096347410099,2.2836728399949764,Neutral,False
1771780474.681207,10061.692366797888,735.7325932735513,206.17378145459864,1033.2740195460542,437.0022530057423,1.2441215174413276,Neutral,False
1771780475.683241,4181.510337308721,667.546381724944,134.18910151929515,1790.2642425148476,439.88877672697976,1.690115622714378,Neutral,False
1771780476.678946,474.4946975706303,215.94059606240467,273.4700173044306,1954.1619871474277,1073.784238386155,11.544222386537303,Neutral,False
1771780477.6819541,353.6557125665514,480.37235924749814,489.1863826963826,1191.5318220125293,488.86597163150105,6.031201637816593,Scattered,True
1771780478.6904042,26104.547470395613,5594.024367516298,264.3343641763174,1701.0324359329504,788.7967985757238,2.783975493637071,Scattered,False
1771780479.6948721,2954.51996923264,529.4064776872232,332.86530347324094,1311.1832853782887,441.1348386679949,1.345426544077227,Scattered,False
1771780480.699544,446.6947443469642,164.89304853746825,355.030084765091,3020.970390802807,477.1529143034134,7.305022888374286,Scattered,False
1771780481.6944041,264.96058601911386,921.9850524864938,360.8001518693726,1585.1681348416112,429.59039376189907,1.2869133928733576,Scattered,False
1771780482.700564,2882.215895087899,644.7352983129039,721.0681553008933,680.9614084288143,438.7988267335378,0.7741883194035457,Scattered,False
1771780483.70499,1064.248999803349,983.2146600429414,413.1675252012815,2918.098721232943,808.2425789062244,3.134395419492444,Scattered,False
1771780484.706534,996.4376162295549,310.01367275216904,418.1043262400571,1446.3831426361885,456.7133937327911,9.791862669156755,Scattered,False
1771780485.709043,367.430003802857,127.10224104544217,535.2109230803161,1660.2685063993017,527.6339182445047,5.9375331171728645,Scattered,False
1771780486.70851,3403.22547416987,2952.2141167530585,902.5809269055421,1145.1837270653673,615.4403607685475,3.5981175726273573,Scattered,False
1771780487.7093089,3027.3193133433083,616.3094435903866,523.2865223385838,1086.6235299971577,835.9790697221083,2.1927061354622728,Scattered,False
