timestamp,delta,theta,alpha,beta,gamma,focus_score,state,transition
1771751201.7322161,257419.53888138104,116109.26491495986,63030.30291116887,46211.186206321,8466.382847649633,0.38303488059519886,Neutral,False
1771751202.722944,399783.07730024995,106804.37922445594,58259.73675228951,44798.22392739005,19320.889864731707,0.9589434300608655,Neutral,False
1771751203.726688,414469.09907798795,184964.87437372978,51532.104290722644,61059.09811302602,24478.01712799489,0.32013066835487425,Neutral,False
1771751204.730345,162930.71335674555,95480.00809433544,72124.68805221841,90287.15013361213,8169.155897370163,0.8755917312328628,Neutral,False
1771751205.7590241,576843.1147380476,176151.2271926522,59625.45131035375,40633.862582835805,10948.855651228017,0.25463537229681543,Neutral,False
1771751206.733262,335516.42550143774,40120.6419740074,24655.00742240146,14037.156416595528,8453.485866095285,0.3964783922087314,Neutral,False
1771751207.736606,514082.5307639047,75200.3103591795,41103.49278529439,25369.944858480885,4545.813068970985,0.4016820444825374,Scattered,True
1771751208.73948,438785.7138566178,211800.0636497651,85034.48729328174,48605.9500048098,12746.965301540396,0.27343649426840577,Scattered,False
1771751209.74337,226216.00996906363,32203.270231931856,11483.658705538472,9810.094018070244,4743.78594032964,0.3598732010879977,Scattered,False
1771751210.7453141,97222.4685467849,58025.96339981248,7616.211333661899,7184.672731349361,4707.128523174193,0.15935959026418403,Scattered,False
1771751211.7468312,54883.804462291024,17217.49942351513,18570.082980296596,12287.917917475768,4165.81075769239,1.5682763763971073,Scattered,False
1771751212.7516181,87941.2614431355,21541.695909792565,16810.811161404523,8193.848130593784,2225.4012175572584,4.787124155758192,Scattered,False
1771751213.752865,89864.02973511821,26397.73479127003,4701.308959533847,11852.990233897317,2111.4122313017037,5.0014215762926355,Scattered,False
1771751214.753757,146663.17492954902,51682.91249286196,22592.51031579021,15975.692518544125,3418.918973776179,4.246985203587445,Scattered,False
1771751215.75931,123343.68882161274,131162.12888320224,102413.95073722917,73870.02155720022,10691.896286586996,0.5595177600217298,Scattered,False
1771751216.763414,131991.90900424073,57026.710094681366,38497.25013972668,11253.751554771608,1505.1193978268793,0.25257895300955147,Scattered,False
1771751217.765035,287264.4395533977,83817.62688636749,17958.378238361496,11331.475535190451,897.4955203576528,0.24700086907658225,Scattered,False
1771751218.769459,122556.4304177053,76886.96347033432,172848.49660792502,25860.851822795,4146.497384598631,0.3515916362459057,Scattered,False
1771751219.773201,482303.3810736725,71450.86234315288,42700.14795224006,35053.650106185065,9666.037742252147,0.5565311252620939,Scattered,False
1771751220.774337,214496.1859848923,128665.90190753428,89645.50035223641,40104.98304589762,15484.693256270013,0.41839657516944057,Scattered,False
1771751221.777662,39108.22086518104,10542.796880614344,3717.7649049604693,2852.8000719176166,403.11591505754893,0.30764792688504683,Scattered,False
1771751222.780691,341933.6299665907,78135.32819572731,42300.224096804166,49284.17219236385,3391.956630182076,0.6264886501732088,Scattered,False
1771751223.7843468,124920.95385538746,18951.868520501837,9534.979311459938,4356.113038712525,785.5611903113527,0.2667448708749504,Scattered,False
1771751224.789988,18707.06129939811,6488.0827986496215,3944.9430693733448,2724.282313743187,190.36320004498776,0.4329043478795279,Scattered,False
1771751225.79099,26263.190946756207,8614.375015293488,1490.5658414377758,608.2464458639124,68.729823182827,0.11512942033437053,Scattered,False
1771751226.796296,1502.683525211924,28.72794430621729,24.07515466129824,52.65436039288063,38.7898363238002,1.8529406474565842,Scattered,False
1771751227.796119,1624.8870467774032,954.0321629052205,134.13745051433915,44.133889456189095,38.4999818198022,0.05757969130439409,Scattered,False
1771751228.79972,136.0538480307843,17.165713810448914,19.567312019792425,29.995270369429385,18.25529583906965,3.7895609357542503,Scattered,False
1771751229.803963,1244.0159251869088,70.58614297357522,42.82842643246194,48.35797403608612,23.122642792944664,0.6201387009788684,Scattered,False
1771751230.8070772,1294.901121360666,135.47833400857107,44.423308892462614,59.04092539173039,30.50181566027939,0.3998077514339724,Scattered,False
1771751231.8132439,2131.926235879679,643.6888198168222,54.370419109455,25.842297091732426,16.771325365126952,0.03837674771065529,Scattered,False
1771751232.815545,45.14777209022637,18.222259496365623,7.566613944212191,19.530027484636115,8.978928294894969,1.2733142950879839,Scattered,False
1771751233.8156621,51.75336506397636,15.747067556940323,9.378900017476276,21.727232421628237,14.966857367822339,2.761227018416737,Scattered,False
1771751234.8199081,77.6770463173263,44.07977808534692,19.021486723597697,36.64847143147787,26.664421063533364,1.8667792122747264,Scattered,False
1771751235.820792,155.10847011674463,99.47608788902562,49.91407901425792,56.65242919474427,17.37550044904139,0.923471325178604,Scattered,False
1771751236.8238132,81.07476560070742,60.606193572133286,21.01814951576018,49.854348796911594,21.40746085795682,0.7760548138629341,Scattered,False
1771751237.828489,140629.75283101812,21348.177494332915,9018.157504352648,7004.61154996939,4345.492280552673,0.4968410463534562,Scattered,False
1771751238.829186,978.8048015003035,118.59695578786662,86.00323596001326,704.3824261908882,536.0286254220334,5.54634353375136,Scattered,False
1771751239.831075,332.640809230501,44.20105995458149,95.52213341840677,621.6415642534973,243.36867867499987,11.981083369491525,Scattered,False
1771751240.830615,2216.479800846241,167.9954401958756,251.5655615456846,557.3582325261757,636.5310584329807,4.846587944378575,Scattered,False
1771751241.855808,2029.9847091825038,380.2132674780384,115.58351343089245,172.43181158698434,246.79802272072246,0.5313995255375019,Scattered,False
1771751242.839741,201.07191900403672,63.34324967060787,8.755483477548262,17.852241488201813,20.068209495244343,0.5233717845941216,Scattered,False
1771751243.840402,157.7119804876081,37.270083252798074,11.785785068093613,22.810495425372388,20.62833755699475,0.7545701468859148,Scattered,False
1771751244.8431768,46.31225598273664,7.220253941183568,7.149306700903051,32.728564329757106,15.778332012568061,5.948307978532883,Scattered,False
1771751245.8473148,826.0905903103333,311.3806577694,41.45312343038955,24.393250973218645,17.16164967537594,0.0909019667612239,Scattered,False
1771751246.848054,74.85570322095826,63.53614589942211,49.43902651419649,40.836839033503225,33.22613829817391,2.065758772986599,Scattered,False
1771751247.8478878,1784.4321776699373,633.7130913431006,54.82129333119016,58.56775209994217,48.99509782100423,0.0919311300305382,Scattered,False
1771751248.8519602,233.1836850136624,21.250107123025828,7.190624107729234,30.95079498859601,17.48451799617976,2.0015346172008637,Scattered,False
1771751249.8533728,1041.2247700786302,14.072372674288218,10.633060482707304,45.72651223919591,27.014134256074037,2.9967010402511627,Scattered,False
1771751250.8563452,1129.9533737327274,381.52608881359254,43.26092780936853,68.82666213941498,29.05863013533604,0.20576679245134774,Scattered,False
1771751251.857305,76.96913399296096,7.546870173882761,12.662060692121281,23.238305009900817,15.851751700139914,3.1228507555842473,Scattered,False
1771751252.8664849,55.00600877915086,18.024646627627487,48.726729901963274,794.2505221420802,952.5031241702115,34.08232315291965,Scattered,False
1771751253.8657348,250.4153776516234,29.10664558121034,72.73041404735382,413.0812690010439,479.6276128463595,16.061856385842965,Scattered,False
1771751254.8690948,3469.464442539196,1275.6901911052828,94.32609403782385,82.16900746456533,59.64907802089097,0.058991931548365364,Scattered,False
1771751255.871629,2888.5254855221865,1405.9000866500423,128.0447372841997,42.127543478018524,17.924755068237623,0.03654188396456132,Scattered,False
1771751256.876713,15.887969788219392,8.708508736642134,4.63423752582908,30.755527394589294,15.65847115750055,3.8722940141783164,Scattered,False
1771751257.883122,6811.46168019454,1579.0829820821516,196.4371730146107,195.349094872573,107.39341755476477,0.11119169136085297,Scattered,False
1771751258.8827178,1393.5695923915407,1189.4319600351555,209.86079798021586,66.02158319369398,50.87878638105298,0.08865466757262826,Scattered,False
1771751259.886867,73.31220538888846,25.681042517625023,9.409409041025484,27.608825164717434,26.732513366206817,1.3274036725051643,Scattered,False
1771751260.889843,164.57256266051894,57.63094797137264,15.836115716874449,33.98257895226509,34.75946447816557,0.9839641826262815,Scattered,False
1771751261.8969889,36.714346941147795,20.596379083566447,17.17327694400906,39.541048065801306,20.026215270256174,3.403318961138003,Scattered,False
1771751262.8971782,25.117503611269278,11.417914625784821,6.629977756779386,23.271487237300793,11.001863382527365,3.2161500960910994,Scattered,False
1771751263.9216378,603.1783219577912,194.49276972333274,28.938655405438297,32.142122025828954,18.76016341882507,0.3734474225665575,Scattered,False
1771751264.9033432,4028.3338454691343,148.38134741034338,15.0301068016663,27.56282521009718,17.265036717858628,0.7654003910499116,Scattered,False
1771751265.902762,156.9807862781461,87.33044731348573,40.608276911394654,31.451891072825436,22.022369962053602,0.37296827437724894,Scattered,False
1771751266.90593,466.9517950959453,165.05939044387983,37.706957255884255,27.461455179044904,14.439128970899814,0.1825775133531118,Scattered,False
