timestamp,delta,theta,alpha,beta,gamma,focus_score,state,transition
1771780405.764081,247423.5521737364,82644.47239631639,11048.00672665918,12517.702353825392,4264.523500242616,0.18003398517527874,Neutral,False
1771780406.749048,105872.6198039832,28966.093937670048,3583.8562886967056,5858.65873115848,1941.7475392780054,0.36169172100120245,Neutral,False
1771780407.751961,342952.91106213466,108041.55957962436,104110.63159408343,46792.731984919825,11200.579810960158,0.4623698410059607,Neutral,False
1771780408.749794,232495.934739802,88792.6552779738,73970.32309951773,46204.76923908184,13898.656027734614,0.4825344401677534,Neutral,False
1771780409.782569,135430.881823496,93798.99191741829,50729.32086987755,55739.081826258815,4044.8080828689117,1.2094059788382001,Neutral,False
1771780410.7539258,125907.60324190624,45471.64654276757,99415.66948325458,22188.28951736436,4574.1761859832295,0.4001648862474313,Neutral,False
1771780411.7682638,191793.46766546188,42085.804929749225,39498.30469216659,36079.105482776715,6604.577840224887,0.6877985171993961,Scattered,True
1771780412.76321,60428.25377852589,10810.680590992259,2646.514200892934,1615.9985392696908,873.2846800861428,0.5752489581409574,Scattered,False
1771780413.773775,70633.4247457851,37674.146178461146,31517.892777486744,84252.2825774131,6760.874103943058,1.2234774087766984,Scattered,False
1771780414.7742069,62807.1930414861,51046.45358457057,46132.804541807636,17480.210379312884,5064.9619105748625,0.6324730565690498,Scattered,False
1771780415.7776508,69305.2758094955,48112.24723457552,17542.886318000044,4533.903666212892,1063.914542957642,0.2282067080788004,Scattered,False
1771780416.7764192,6641.840085186833,2066.7033101396737,1792.958603814482,958.4426492366364,182.3942416018694,0.7609510737540934,Scattered,False
1771780417.783953,35914.61649635295,13903.998243969898,2412.9311889313867,1617.4589490915037,386.0381126818944,1.1305183375331465,Scattered,False
1771780418.7804291,88137.74813905159,27485.641798059158,10812.208090697843,4159.995012815167,419.1713358506421,0.12656086692747384,Scattered,False
1771780419.7857149,141202.83580235788,16424.44445129033,3383.7874068856268,1982.2229881534133,574.7678359785423,0.1517364897205084,Scattered,False
